apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Panemunės,1963-06-19,vedęs / ištekėjusi,Ne ,"VĮ Vidaus vandens kelių direkcija, generalinis direktorius",Gintautas    LABANAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Informatikos inžinerijos magistras;2004;Aukštasis;Syzranės aukštoji aviacijos m-kla;Lakūnas-inžinierius;1986;Aukštesnysis;Šilutės 12-oji profesinė tech. m-kla;1982;Vidurinis;Šilutės vidurinė mokykla;1981,"Buriavimas, Skraidymas, Slidinėjimas",Šilutė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1952-08-24,vedęs / ištekėjusi,Ne ,"UAB ""Kelmės vanduo"", direktorius",Bronius    PALIULIS,Kukečių k.,Aukštasis universitetinis;Lietuvos žemės ūkio universitetas;inžinierius-mechanikas;1975,"kelionės, medžioklė, žvejyba, automobilių sportas","Daugėliškių km Ukmergės apyl., Ukmergės raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Dainų,1955-04-13,vedęs / ištekėjusi,Ne ,"UAB ""Šiaulių apskrities televizija"", direktorius",Justinas    SARTAUSKAS,Šiauliai,"Aukštasis;Vilniaus valstybinis V. Kapsuko vardo universitetas;Matematikas, dėstytojas;1978;Vidurinis;Šiaulių 2-oji vidurinė mokykla-internatas ;1973","Šachmatai, Gamta, Kelionės","Kelmės rajonas, Kuršų kaimas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1946-08-01,nevedęs / netekėjusi,Ne ,"AB ""Lietuvos geležinkeliai"", Investicijų skyriaus vyriausioji specialistė",Zita    STRALECKAITĖ,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;darbo ekonomika;1975,"muzika, kelionės, tenisas, skaitymas",Marijampolė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1974-05-12,nevedęs / netekėjusi,Ne ,"Šiaulių apskrities valstybinė mokesčių inspekcija, viršininkas",Evaldas    VAINEIKIS,Šiauliai,Aukštasis universitetinis;Lietuvos Teisės universitetas;teisininkas;2002;Aukštasis;Kauno Technologijos universitetas;vadybininkas;1998,"klasikinė muzika, mokslinė literatūra, automobiliai, sportas",Šiauliai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1976-05-08,nevedęs / netekėjusi,Ne ,"AB ""Lietuvos draudimas"", transporto žalų ekspertė",Žaneta    KLEBANSKAJA,Kaunas,Aukštasis;VU Kauno humanitarinis fakultetas;Municipalinė ir gamtosaugos vadyba;2000;Aukštasis;VU Kauno humanitarinis fakultetas;Verslo organizavimas;1998,Kelionės į kalnus,Kaunas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1951-11-07,vedęs / ištekėjusi,Ne ,"VĮ Registrų centro Panevėžio filialas, direktorius",Rimantas    SANKAUSKAS,Panevėžys,Aukštasis;Kauno politechnikos institutas;Mašinų gamyba;1970,"Kalnų sportas, Medžioklė",Panevėžys,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1942-10-21,vedęs / ištekėjusi,Ne ,"Kauno apskrities viršininko administracija, viršininko pavaduotojas",Zigmantas Benjaminas    KAZAKEVIČIUS,Kaunas,Aukštasis;Leningrado aukštoji partinė mokykla;1975;Aukštasis;Lietuvos kūno kultūros institutas;Mokytojas;1968,"Bitininkavimas, Dailidės darbai","Skriaudžiai, Prienų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1956-05-16,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Vyriausybė, Ministro Pirmininko patarėjas",Faustas    LATĖNAS,Vilnius,Aukštasis;Lietuvos valstybinė konservatorija;Kompozitorius;1980,Kūryba,"Dusetos, Zarasų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Vokiečių, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1962-03-03,vedęs / ištekėjusi,Ne ,"Klaipėdos apskrities viršininko administracija, apskrities viršininkas",Vytautas    RINKEVIČIUS,Klaipėda,Aukštasis universitetinis;Klaipėdos universitetas;Vadybos bakalauras;2001;Aukštasis universitetinis;Vilniaus inžinerinis statybos institutas;Inžinierius mechanikas;1985,,"Rusnė, Šilutės rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1955-10-29,vedęs / ištekėjusi,Ne ,"Kauno rajono savivaldybė, meras",Valerijus    MAKŪNAS,Ringaudų k.,Aukštasis;Šiaulių universitetas;Edukologijos magistras;2003;Aukštasis;Lietuvo kūno kultūros akademija;Fizinio auklėjimo dėstytojas;1978,"Sportas, Kelionės","Zapyškis, Kauno rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1952-03-14,vedęs / ištekėjusi,Ne ,"VĮ ""Kauno aerouostas"", vyr. finansininkė",Lionė    PIKELIENĖ,Bubių k.,Aukštasis;LŽŪU;Ekonomistas-organizatorius;1998,"Kelionės, Rankdarbiai",Raseinių raj. Zalantiškių kaimas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1957-02-22,vedęs / ištekėjusi,Ne ,"Marijampolės kolegija, direktorius",Sigitas    VALANČIUS,Marijampolė,Aukštasis;LŽŪU;Inžinierius-mechanikas;1980,Vyrų vokalinis ansamblis Sūduvietis,Priekulės m. Klaipėdos raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Širvintų - Vilniaus,1963-02-20,vedęs / ištekėjusi,Ne ,"ŽŪB ""Verbiškės"", valdybos pirmininkas",Piotr    NARUŠEVIČ,Pikeliškių k.,Aukštasis;Lietuvos žemės ūkio akademija;Inžinierius;1986,"Krepšinis, Stalo tenisas, Futbolas, Ūkininkavimas",Vilniaus raj.,Lietuvos socialdemokratų partija,Lenkas (-ė) ,,"Rusų, Anglų, Lenkų, Baltarusų, Čekų",Ne ,Neturiu 
Daugiamandatė,1981-06-02,vedęs / ištekėjusi,Ne ,"IĮ ""EG kompanija"", savininkas",Giedrius    MOCIŪNAS,Biržai,"Vidurinis;Biržų ""Aušros"" vid. m-kla;Nenurodė;1999","Žvejyba, Kelionės su šeima, Sportas",Biržai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1949-10-24,Našlys(-ė),Ne ,"Kėdainių Juozo Paukštelio pagrindinė mokykla, bibliotekininkė",Genovaitė    NOREIKIENĖ,Lipliūnų k.,Aukštesnysis;Klaipėdos pedagoginė mokykla;Pradinių klasių mokytoja;1968,"Knygų skaitymas, Poezija, Kelionės","Stremenių kaimas, Šilutės rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1969-06-19,vedęs / ištekėjusi,Ne ,Trakų rajono savivaldybės administracijos Trakų seniūnas,Kęstutis    VILKAUSKAS,Lentvaris,"Aukštasis;Lietuvos teisės universitetas;Valstybės valdymo ir teisės fakultetas, teisininkas;2003;Aukštasis;Vilniaus pedagoginis universitetas;Rusų kalba ir literatūra ir psichologijos mokytojas;1993","Trakų Karališkojo rūmų teatro aktorius, Folkloro klasikinės muzikos mėgėjas, Laisvalaikiu vedu ir organizuoju renginius, Liaudies šokių kolektyvo ","Lankakiemio kaimas, Kruonio seniūnija, Kaišiadorių raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1941-04-18,vedęs / ištekėjusi,Ne ,"Kauno medicinos universiteto Endokrinologijos i-tas, direktorius",Antanas    NORKUS,Kaunas,Aukštasis universitetinis;Kauno medicinos institutas;Gydytojas;1965,"Medžioklė, Stalo tenisas",Raseinių rajonas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Raseinių,1952-05-06,vedęs / ištekėjusi,Ne ,"E. Jonylos ūkininko ūkis, ūkininkas",Edmundas    JONYLA,Ančakių k.,Aukštasis;Lietuvos žemės ūkio akademija;Žemės ūkio inžinierius - mechanikas;1975,"Medžioklė, Sportas, Žvejyba",Paklanių kaimas Raseinių rajonas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Varėnos - Eišiškių,1954-05-08,Išsiskyręs(-usi),Ne ,"Varėnos ""Ryto"" vidurinė mokykla, mokytoja",Angelė    MALINOVSKIENĖ,Varėna,"Aukštasis;Vilniaus Universitetas;Geografas, dėstytojas;1977","Literatūra, Sportas, Kelionės",Kazimieravo km. Varėnos raj. Lietuvos Respublika,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Nevėžio,1954-01-29,vedęs / ištekėjusi,Ne ,"Panevėžio Senvagės pagrindinė mokykla, mokyklos direktorius",Kazimieras    ARMONAVIČIUS,Panevėžys,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Techninių disciplinų ir darbų mokytojas;1985,"Liaudies šokiai, Darbas sode, Kelionės, Sportas",Pasvalio raj. Paberžių kaimas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Prancūzų, Anglų",Ne ,Neturiu 
Daugiamandatė,1950-02-17,vedęs / ištekėjusi,Ne ,"Ankyščių rajono savivaldybė, mero pavaduotojas",Donatas    KRIKŠTAPONIS,Vaisiutiškio k.,Aukštasis;LŽŪA;Mokslinis agronomas;1982;Specialus vidurinis;Ukmergės ŽŪM technikumas;Mechanikas;1969;Pagrindinis;Taujėnų (Ukmergės raj.) vid. m-la;1965,"Medžioklė, Žūklė",Pakėnų km. Anykščių raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Kauno kaimiškoji,1939-04-04,vedęs / ištekėjusi,Ne ,"Kauno raj. Savivaldybės Taryba, mero pavaduotojas",Petras    MIKELIONIS,Užliedžių k.,Aukštasis;LŽŪ Akademija;Mokslinis agronomas;1963,"Krepšinis, Grybavimas","Lazdijų rajonas, Smarliūnų kaimas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1956-01-21,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys",Vladimir    ORECHOV,Vilnius,Aukštasis;Leningrado elektrotechnikos ryšių institutas (Rusija);Ryšininkas inžinierius;1978;Vidurinis;Voronežo srities Rosošės miesto 4-oij vidurinė mokykla (Rusija);1973,"Teatras, Baletas, Kelionės, Sportas","Rusija, Rostovo sritis, Nižniaja Pichovka kaimas",Lietuvos socialdemokratų partija,Rusas (-ė) ,,"Rusų, Rusų",Ne ,Neturiu 
Daugiamandatė,1957-05-15,vedęs / ištekėjusi,Ne ,"LR Sveikatos apsaugos ministerija, ministras",Gediminas    ČERNIAUSKAS,Antežerių k.,Aukštasis;Vilniaus valstybinis universitetas;Pramonės planavimas;1980,,Vilnius,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Gargždų,1939-05-30,vedęs / ištekėjusi,Ne ,"Klaipėdos rajono Gargždų ""Kranto"" vidurinė mokykla, mokytojas",Albinas    KLIZAS,Gargždai,Aukštasis;Vilniaus valstybinis pedagoginis institutas;Mokytojo;1963,,Paliepių kaime Alytaus rajone,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1968-09-15,vedęs / ištekėjusi,Ne ,"Šiaulių miesto apylinkės teismas, teisėjo padėjėja",Vilma    BUDVYTIENĖ,Januškonių k.,Aukštasis universitetinis;M. Romerio universitetas;Teisė;2007;Aukštasis universitetinis;M. Romerio universitetas;Teisė;2005;Aukštesnysis;Šeduvos AŽŪM;Verslo vadyba;2000;Vidurinis;Šeduvos vid. k-kla;1986,Skaitymas,Radviliškis,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Kalniečių,1969-09-24,vedęs / ištekėjusi,Ne ,"Krašto apsaugos ministerija, ministro patarėjas",Kęstutis    KRIŠČIŪNAS,Kaunas,Aukštasis;Vytauto Didžiojo universitetas;Politologija;1997;Aukštasis;Lietuvos žemės ūkio akademija;Miškų ūkio inžinierius;1993,"Kelionės, Sodininkystė, Gamta, Istorija, Politika",Kaunas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų, Prancūzų",Ne ,Neturiu 
Daugiamandatė,1961-05-11,Išsiskyręs(-usi),Ne ,"Prienų globos namai, direktorė",Angelė    BAJORIENĖ,Birštonas,Kvalifikacijos studijos;Didžiosios Britanijos atvirasis universitetas;Menedžeris-profesionalas;2005;Magistras;KTU;-;1999;Aukštasis;VPU;Mokytoja;1983,,"Sabuvos km., Jiezno sen., Prienų raj.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Prancūzų, Rusų",Ne ,Neturiu 
Daugiamandatė,1957-02-09,vedęs / ištekėjusi,Ne ,"Klaipėdos rajono savivaldybės taryba, meras",Vaclovas    DAČKAUSKAS,Gargždai,Aukštasis universitetinis;Kauno politechnikos instituto Klaipėdos vakarinis skyrius;Inžinierius-statybininkas;1987,"Ženkliukų kolekcionavimas, Knygų skaitymas, Politika","Degimų kaimas, Šilalės rajonas, Lietuva",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Molėtų - Švenčionių,1983-08-23,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo nario padėjėjas - sekretorius",Arūnas    DUDĖNAS,Ukmergė,"Nebaigtas aukštasis;Vilniaus universitetas. Tarptautinių santykių ir politikos mokslų institutas;Politikos mokslai (iki dabar);Aukštasis;Vilniaus universitetas, Istorijos fakultetas;Archeologija;2006;Vidurinis;A. Smetonos gimnazija;2002","Sportas, Žvejyba, Politika",Ukmergė,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1956-02-25,Našlys(-ė),Ne ,Panevėžio miesto poliklinikos vyriausioji slaugos administratorė,Danutė    STANEVIČIENĖ,Panevėžys,Nebaigtas aukštasis;KTU Panevėžio institutas;Vadyba ir administravimas;Aukštesnysis;Panevėžio A. Domaševičiaus medicinos aukštesnioji mokykla;Medicinos sesuo;1976,"Skaitymas, Darbas sode, Kelionės, Kultūriniai renginiai",Pakruojo raj. Linkuvos apyl.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Aukštaitijos,1962-03-28,vedęs / ištekėjusi,Ne ,"UAB Panevėžio autobusų parkas, generalinis direktorius",Rimantas    PETUKAUSKAS,Panevėžys,Aukštasis;Vilniaus inžinerinis statybos institutas;Inžinierius-mechanikas;1986;Profesinis;31 technikos mokykla;Šaltkalvis;1981,"Kelionės, Kalnų slidinėjimas, Muzika",Joniškio m.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Lenkų",Ne ,Neturiu 
Skuodo  - Mažeikių,1979-12-21,nevedęs / netekėjusi,Ne ,"UAB ""Magnus statyba"", direktorius",Andrius    MIKŠTA,Skuodas,Aukštasis;Klaipėdos universitetas;Soc. geografija;2011;Vidurinis;Pr. Žadeikio vid. mokykla;1998,"Žvejyba, Kelionės, Knygų skaitymas",Skuodas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1939-10-27,vedęs / ištekėjusi,Ne ,"Kretingos rajono savivaldybė, meras",Valerijonas    KUBILIUS,Kretinga,Aukštasis;Vilniaus aukštoji partinė mokykla;1970;Aukštesnysis;Rietavo ž.ū. technikumas;Agronomas;1959,"Kelionės, Medžioklė, Darbas sode, Knygų skaitymas",Šerkšnių km. Skuodo raj. Lietuva,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1973-01-19,nevedęs / netekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narės B. Vėsaitės padėjėja-sekretorė",Orinta    LEIPUTĖ,Kaunas,"Aukštasis;Lietuvos kūno kultūros akademija;Edukologijos magistrė;2000;Aukštasis;Klaipėdos universitetas;Vaikystės pedagogika;1998;Aukštesnysis;Marijampolės aukštesnioji pedagoginė muzikos mokykla, Kauno skyrius;Ikimokyklinės įstaigos pedagogė;1992","Turizmas, Rankdarbiai",Kaunas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1956-02-12,vedęs / ištekėjusi,Ne ,"Lietuvos nacionalinis dramos teatras, generalinio direktoriaus pavaduotojas",Jonas    KORENKA,Vilnius,Aukštasis;Klaipėdos universitetas;Dramos režisierius;2003;Aukštasis;Lietuvos valstybinė konservatorija;Režisierius;1982,"Žūklė, Turizmas, Kinas",Plungės m. Lietuva,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1965-02-21,vedęs / ištekėjusi,Ne ,"Pakruojo rajono savivaldybė, meras",Saulius    GEGIECKAS,Pakruojis,Aukštasis;Lietuvos žemės ūkio akademija;Žemės ūkio ekonomika ir organizacija;1988,"Tinklinis, Krepšinis, Žvejyba",Noreikonių km. Pakruojo rajonas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1950-10-22,Išsiskyręs(-usi),Ne ,"Lietuvos mokinių ir studentų sporto centras, direktorė",Ona    BABONIENĖ,Raseiniai,Aukštasis;VPU;Mokytoja;1997;Aukštasis;ŠPU;Mokytoja;1978,"Sportuoti, Keliauti ir dirbti gamtoje","Raseinių raj., Rakavos km.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1961-06-24,vedęs / ištekėjusi,Ne ,"Žemės ūkio bendrovė ""Girsūdai"" Pasvalio raj., pirmininkas ",Zenonas    ZIMKUS,Girsūdų k.,Aukštasis;Lietuvos veterinarijos akademija;Veterinarijos gydytojas;1987,,Žadvainių km. Plungės raj.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1938-12-16,vedęs / ištekėjusi,Ne ,"Panevėžio rajono taryba, mero pavaduotojas",Vytautas Rapolas    GRITĖNAS,Berčiūnų k.,spec. vidurinis;Kauno sodininkystė- daržininkystė technikumas;agronomas;1958,"Bitininkystė, Medžioklė, Sodininkystė",Karalių k. Vadoklių sen. Panevėžio r.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1963-08-19,vedęs / ištekėjusi,Ne ,"Pakruojo rajono savivaldybės administracija, direktorė",Asta    JASIŪNIENĖ,Pamūšio k.,Aukštasis;Lietuvos Žemės Ūkio Akademija;Ž. Ū. Buhalterybės apskaitos ekonomistė;1985,Dalyvauju etnografinio ansamblio veikloje,STAČIŪNŲ K. PASVALIO RAJ.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Baltijos,1948-10-17,vedęs / ištekėjusi,Ne ,"LR Seimas, Seimo narys",Vytautas    ČEPAS,Klaipėda,Aukštasis;Vilniaus universitetas;Psichologija;1976;Vidurinis;Biržų 1-oji vid. m-kla;1968,"Literatūra, Psichologija, Filosofija, Sportas, Poezija",Šiauliai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Šiaulių kaimiškoji,1955-06-18,vedęs / ištekėjusi,Ne ,"Šiaulių rajono savivaldybė, meras",Algimantas    GAUBAS,Kuršėnai,Aukštasis;Vilniaus inžinerinis statybos institutas;Automobiliai ir autoūkis;1978,"Sportuoti, Skaityti, Dirbti sode","Drasučių kaimas, Šiaulių rajonas",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Daugiamandatė,1942-06-21,vedęs / ištekėjusi,Ne ,"Pagėgių savivaldybė, mero patarėjas",Alvydas Petras    DUMBLIAUSKAS,Vilkyškių mstl.,Aukštasis;LVKKI;fizinio auklėjimo dėstytojas;1970,"Automobiliai, Grybavimas","Krasenkos km., Krosnos valsčius Marijampolės apskritis",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1955-01-20,Išsiskyręs(-usi),Ne ,"Marijampolės savivaldybės administracija, Liudvinavo seniūnijos seniūnė",Irena    LUNSKIENĖ,Želsvos k.,Magistras;Kauno Technologijos universitetas;Viešasis administravimas;2003;Aukštasis;Vilniaus Valstybinis universitetas;Istorija;1981,"Kelionės, Knygos",Kazlų Rūda,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1943-09-22,vedęs / ištekėjusi,Ne ,"Jurbarko rajono savivaldybė, mero pavaduotojas",Vygaudas    KERAITIS,Jurbarkas,-;Vilniaus aukštoji partinė mokykla;Ž.Ū. ekonomistas- organizatorius;1979,"Šachmatai, Šaškės, Fotografavimas",Šerėtlaukio kaimas Šilutės rajonas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Saulės,1976-02-23,Išsiskyręs(-usi),Ne ,"UAB ""Manukas"", komercijos direktorius",Andrius    ŠEDŽIUS,Šiauliai,aukštasis universitetinis magistras;Šiaulių universitetas;Vadyba-verslas;2006;aukštasis universitetinis bakalauras;Šiaulių universitetas;Verslo ekonomika;2004,"Autosportas, Medžioklė, Kelionės",Šiauliai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Vokiečių",Ne ,Neturiu 
Senamiesčio,1944-04-06,Našlys(-ė),Ne ,"Lietuvos Respublikos Seimas, Seimo narė",Marija Aušrinė    PAVILIONIENĖ,Vilnius,Aukštasis;Vilniaus universietas;2001;Aukštasis;Vilniaus universitetas;1999;Aukštasis;Vilniaus universitetas;Anglų kalbos ir literatūros mokytoja;1967,"Filosofija, Literatūra, Menas, Psichologija, Žmogaus teisės",Kaunas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų, Prancūzų, Ispanų, Vokiečių",Ne ,Neturiu 
Telšių,1959-11-09,vedęs / ištekėjusi,Ne ,"Telšių raj. savivaldybė, mero pavaduotojas",Vytautas    KLEIVA,Telšiai,Aukštasis;LTSR Valstybinė konservatorija;Muzikos mokytojas - choro dirigentas;1982,"Gėlininkystė, Sodininkystė",Telšiai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1953-07-31,vedęs / ištekėjusi,Ne ,"LR APLINKOS MINISTERIJA, MINISTERIJOS SEKRETORĖ",Jūratė    JUOZAITIENĖ,Kaunas,Aukštasis;VISI (GTU);ARCHITEKTĖ;1976,"KELIONĖS, ISTORIJA, MENAS",VILNIUS,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Vokiečių, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1944-02-16,vedęs / ištekėjusi,Ne ,"LR Vyriausybė, Ministro Pirmininko patarėjas",Vytautas    JUŠKUS,Šiauliai,Aukštasis;Kauno Politechnikos Institutas;inž.- ekonomistas;1979,Medžioklė,Kelmės raj. Tolučių km.,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Vokiečių",Ne ,Neturiu 
Jonavos,1952-04-03,vedęs / ištekėjusi,Ne ,"UAB koncernas ""Achemos grupė"", vystymo direktorius - verslo vystymo departamento direktorius",Rimantas    SINKEVIČIUS,Jonava,Aukštasis universitetinis;Kauno technologijų universitetas;Neorganinių medž. ir trąšų cheminė technologija;1975,"Buvimas gamtoje, Darbas sode, Medžioklė","Anykščių raj., Jūsiškių km.",Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Akmenės - Joniškio,1954-01-29,vedęs / ištekėjusi,Ne ,"Joniškio žemės ūkio mokykla, direktorius",Liudas    JONAITIS,Joniškis,1961-1972;Joniškio I-oji vidurinė m-la;1994-1995;Vilniaus Gedimino techn. univers.;Edukologijos magistr.;1995;1972-1977;Lietuvos veterinarijos akademija;Veterinarijos gyd.;1977,"Medžioklė, Kelionės, Folkloriniai šokiai, Aplinkos puoselėjimas",Joniškio miestas,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1960-09-21,Išsiskyręs(-usi),Ne ,"Alytaus apskr. S. Kudirkos ligoninė, vyr. neurologė",Rosida    POŠKIENĖ,Bajoriškių k.,Aukštasis;Kauno medicinos institutas (dabar KMU);gydytoja;1984,,Lazdijai,Lietuvos socialdemokratų partija,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
