apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Šilalės - Šilutės,1970-10-21,vedęs,Ne ,"Šilalės rajono savivaldybė,meras",JONAS    GUDAUSKAS,Šilalė,Aukštasis;kauno technologijos  universitetas;viešasis administravimas;2012;Aukštasis;Lieytuvos žemės ūkio universitetas;ekonomistas;2001,"sportas, kelionės, bendravimas","Šilalės rajonas, Šiauduvos kaimas",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,32,"vokiečių, rusų",Ne ,Neturiu 
Šilalės - Šilutės,1956-05-25,vedęs,Ne ,"ŽŪB MEDVĖGALIS,PIRMININKO PAVADUOTOJAS",ALBINAS    EŽERSKIS,Požerės k.,Aukštasis;LIETUVOS ŽEMĖS ŪKIO AKADAMIJA;MOKSLINIS AGRONOMAS;1988,"ŽIRGAI, ŽVEJYBA, BUVIMAS GAMTOJE","ŠILALĖS R., LAUKUVOS SEN., TREIGIŲ K.",Lietuvos socialdemokratų partija,lietuvis ,58,rusų,Ne ,Neturiu 
Šilalės - Šilutės,1954-09-17,Nenurodė,Ne ,"laikinai nedirbantsi,-",EUGENIJUS    DEGUTIS,Panevėžys,Aukštasis;LŽŪA;Miškų ūkio inžinierius;1984,-,Tauragės miestas,Krikščionių partija,lietuvis ,38,rusų,Ne ,Neturiu 
Šilalės - Šilutės,1951-06-06,išsiskyręs,Ne ,"tautodailininkas, dirbu su verslo liudijimu,",ANTANAS    ČEBATARIŪNAS,Vilnius,Aukštesnysis;Prekybos tecnikumas;pramoninių prekių žinovas  ir prekybos organizavimas;1978,"grybavimas, drožyba, futbolas","Ignalinos raj., Plavėjų km.",Tautos vienybės sąjunga,lietuvis ,130,rusų,Ne ,Neturiu 
Šilalės - Šilutės,1953-05-16,našlė,Ne ,"LR Seimo kanceliarija,Europos reikalų komiteto biuro patarėja",DANUTĖ    BUDREIKAITĖ,Vilnius,Daktaro laipsnis;Centrinis ekonomikos matematikos institutas;Ekonomika;1987;Aukštasis;Vilniaus universitetas;Ekonomistė;1972,"kelionės, slidinėjimas, skaitymas, kulinarija","Vilnius, Lietuvos Respublika",Politinė partija „Sąjunga Taip“,lietuvė ,12,"anglų, vokiečių, rusų",Ne ,Neturiu 
Šilalės - Šilutės,1956-02-25,ištekėjusi,Ne ,"-,-",MAGDELENA    AUŠKALNIENĖ,Kvėdarnos mstl.,Aukštasis universitetinis;Klaipėdos universitetas;mokytoja;2007,"Politika, skaityti mokslinę literatūrą, mezgimas, muzika",Šilalės raj. Keberkščių k.,Demokratinė darbo ir vienybės partija,lietuvė ,51,"rusų, vokiečių pagrindai, anglų",Ne ,Neturiu 
Tauragės,1979-04-01,vedęs,Ne ,"UAB ""DERIVATIVE INDUSTRIES"", UAB ""TAURUS ENERGY"",VŠĮ ""Tauragės mokslo ir technologijų parkas"", UAB ""Švytis"", UAB ""Taurana"",rinkodaros direktorius",LINAS    STANKUS,Tauragė,Magistro laipsnis;Mykolo Romerio universitetas;Teisė ir valdymas;2004;Magistro laipsnis;Vilniaus universitetas;Verslo administravimas;2003,"Kelionės, inovacijos energetikos srityje, sveika mityba ir rytų kovos menai, nežemiškų gyvybės formų paieška, senovės istorija",Tauragė,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,55,"anglų, vokiečių pagrindai, rusų",Ne ,Neturiu 
Tauragės,1975-07-02,vedęs,Ne ,"Prano Petrošiaus įmonė ""Rimtija"",direktorius",DARIUS    PETROŠIUS,Pagramančio mstl.,Aukštasis teisės mokslų magistras;Mykolo Romerio Universitetas;teisininkas;1998,"sportas, medžioklė",Tauragės raj.,Lietuvos socialdemokratų partija,lietuvis ,62,"anglų, rusų",Ne ,Neturiu 
Tauragės,1969-10-22,Nenurodė,Ne ,Nenurodė,SAULIUS    OŽELIS,Tauragė,,"									
											17. Visuomeninė veikla <b>Nenurodė",Nenurodė,Kovotojų už Lietuvą sąjunga, ,,,Ne ,Neturiu 
Tauragės,1975-01-12,ištekėjusi,Ne ,"Tauragės rajono savivaldybės administracija,Administracijos direktoriaus pavaduotoja",AUŠRINĖ    NORKIENĖ,Tauragė,Aukštasis magistrinis;Kauno technologijos universitetas;Viešasis administravimas;2012;Aukštasis magistrinis;Klaipėdos universitetas;Familistika;1998;Aukštasis;Šiaulių pedagoginis institutas;Pradinių kl. ir muzikos mokytoja;1996,"kelionės, slidinėjimas",Tauragė,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,97,"rusų, anglų",Ne ,Neturiu 
Tauragės,1984-06-11,Nenurodė,Ne ,",",EDAS    MATULIS,Prienai,,,,Demokratinė darbo ir vienybės partija, ,23,,Ne ,Neturiu 
Tauragės,1970-03-28,vedęs,Ne ,"VšĮ Tauragės ligoninė,vaistininkas",ŽILVINAS    MACIJAUSKAS,Tauragė,Aukštasis universitetinis;Kauno medicinos akademija;provizorius;1993,-,"Kvėdarna, Šilalės raj.",„Drąsos kelias“ politinė partija,lietuvis ,69,rusų,Ne ,Neturiu 
Tauragės,1952-09-02,vedęs,Ne ,"Lietuvos Respublikos Seimas,seimo narys",EGIDIJUS    KLUMBYS,Vilnius,Aukštasis;Vilniaus universitetas;teisininkas;1996;Aukštasis;Kauno Medicinos institutas;gydytojas;1976,,Kaunas,Partija Tvarka ir teisingumas,lietuvis ,20,"anglų, rusų",Ne ,Neturiu 
Tauragės,1987-01-05,nevedęs,Ne ,"E. Mačiulio individuali įmonė ""Bremena"",rinkodaros vadybininkas",LINAS    JANUŠONIS,Tauragė,Aukštasis;Kauno kolegija;Vadybos ir verslo administravimas;2012,"sportas, krepšinis, aktyvus poilsis",Tauragė,Liberalų ir centro sąjunga,lietuvis ,57,"anglų, rusų",Ne ,Neturiu 
Tauragės,1958-04-16,vedęs,Ne ,"Lietuvos regioninių atliekų tvarkymo centrų asociacija,asociacijos prezidentas",JUOZAS    JANKEVIČIUS,Skirgailų k.,Aukštasis;Lietuvos žemės ūkio akademija;inžinierius-hidrotechnikas;1984,"sportas, kelionės, buvimas gamtje","Skirgailų kaimas, Tauragės seniūnija",Politinė partija „Sąjunga Taip“,lietuvis ,62,"rusų, lenkų, anglų",Ne ,Neturiu 
Tauragės,1969-03-31,išsituokęs,Ne ,"UAB ""Globegas"",Direktorius",VAIDOTAS    GLOBYS,Antšunijų k.,Aukštasis;Kauno technologijos universitetas;Verslo administravimas;2007,"Sportas, laisvalaikis gamtoje, kūrybinė veikla",Tauragė,Darbo partija,lietuvis ,75,"lenkų, anglų, rusų",Ne ,Neturiu 
Tauragės,1968-06-24,vedęs,Ne ,"UAB ""Spainetos prekybos sistema"",Salono vadovas",EDIS    BUDGINAS,Tauragė,Aukštasis universitetinis;Šiaulių pedagoginis institutas;Braižybos-dailės darbų mokytojas;1992,"Aktyvus laisvalaikis, sportas, fotografija, kūrybinė veikla",Tauragė,Respublikonų partija,lietuvis ,18,"rusų, anglų",Ne ,Neturiu 
Plungės - Rietavo,1961-11-30,vedęs,Ne ,"LR Žemės ūkio rūmai,pirmininkas",ANDRIEJUS    STANČIKAS,Žlibinų k.,Aukštasis;Lietuvos žemės ūkio akademija;inžinierius elektrikas;1986,"menas, kelionės, tapyba, medžioklė","Pučkorių kaimas, Plungės rajonas",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,11,"rusų, lenkų, anglų, prancūzų",Ne ,Neturiu 
Plungės - Rietavo,1958-03-14,vedęs,Ne ,"LR SEIMAS,SEIMO NARYS",JURGIS    RAZMA,Vilnius,Aukštasis;Vilniaus universitetas;fizikas-dėstytojas;1981,"sportas, muzika","Žvirblaičių kaimas, Plungės raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,5,"anglų, rusų",Ne ,Neturiu 
Plungės - Rietavo,1964-05-15,vedęs,Ne ,"Lietuvos Respublikos Sveikatos Apsaugos Ministerija,Viceministras",AUDRIUS    KLIŠONIS,Alsėdžių mstl.,"Plungės rajono savivaldybės Taryba, narys;1990 - 1995;Plungės rajono savivaldybės Taryba, narys;1997 - 2000;Lietuvos Respublikos Seimas, narys;2000 - 2004;Plungės rajono savivaldybės Taryba, narys;2004 - 2012","slidinėjimas, vandens turizmas, krepšinis, skaitymas",Rokiškis,Liberalų ir centro sąjunga, ,16,"rusų, vokiečių",Ne ,Neturiu 
Plungės - Rietavo,1952-03-25,vedęs,Ne ,"Plungės raj. Savivaldybė,meras",ALBINAS    KLIMAS,Babrungo k.,Nebaigtas aukštasis;Klaipėdos universitetas;Rekreacija ir turizmas;2013;Vidurinis;Plungės 3-oji vid. m-la;nenurodė;1970,"Šachmatai, renginių organizavimas , Žemaitijos istorija",Sakučių km. Šilutės raj.,Partija Tvarka ir teisingumas,lietuvis ,35,"rusų, vokiečių",Ne ,Neturiu 
Plungės - Rietavo,1970-08-02,vedęs,Ne ,"Plungės rajono savivaldybė,mero pavaduotojas",MINDAUGAS    JURČIUS,Gintališkės k.,Aukštasis;Šiaulių KVTK;Verslo vadyba;2006,,Plungė,Darbo partija,lietuvis ,82,rusų,Ne ,Neturiu 
Plungės - Rietavo,1981-08-10,nenurodė,Ne ,"Europos Parlamentas,dr. Leonido Donskio biuro vadovė (akredituota Europos Parlamente) nuo 2009 m. rugpjūčio 1 d. iki 2012 m. balandžio 31 d.",JURGITA    CHOROMANSKYTĖ,Klaipėda,"Bakalauro laipsnis;LCC Tarptautinis universitetas (buvusi Lietuvos krikščioniškojo fondo aukštoji mokykla);Vadyba ir verslo administravimas, verslo administravimas su gretutine sociologijos specialybe;2005","Pagrindinis pomėgis, kuriam skiriu daugiausia laiko – tai visuomeninė veikla ir politika. Domiuosi politinių partijų vadyba ir rinkimų kampanijų organizavimu, politinėmis ideologijomis bei žmonių ir pilietinės visuomenės įtaka politiniams procesams. Mano gyvenimo būdas ir veikla suteikia galimybę daug keliauti. Dažniausiai tenka vykti į keliones susijusias su darbu, visuomenine veikla ar studijomis. Kelionių metu įgyvendinu kitą savo pomėgį – kultūrų ir tautų pažinimą. Laisvalaikį, kurio lieka nedaug, mėgstu leisti su šeima, ypač su mažąja dukterėčia, ir draugais.",Klaipėda,Lietuvos Respublikos liberalų sąjūdis,lietuvė ,25,"anglų, anglų, rusų, prancūzų, ispanų, vokiečių",Ne ,Neturiu 
Plungės - Rietavo,1975-07-24,vedęs,Ne ,"Beinoro gedulo namai, UAB,direktorius",PETRAS    BEINORAS,Plungė,Aukštasis universitetinis;Šiaulių universitetas;Vadybos;1999,"nardymas, tautiniai šokiai, auto sportas",Plungė,Krikščionių partija,lietuvis ,9,"anglų, rusų",Ne ,Neturiu 
Plungės - Rietavo,1971-11-29,vedęs,Ne ,"Vilniaus m. savivaldybė,mero patarėjas",BENAS RENATAS    BALTUSIS,Vilnius,Aukštasis universitetinis;Klaipėdos universitetas;psichologija-pedagogika;1994,"futbolas, kelionės, muzika.",Klaipėdos miestas,Politinė partija „Sąjunga Taip“,lietuvis ,69,"anglų, italų, rusų",Ne ,Neturiu 
Kretingos,1970-09-25,išsituokusi,Ne ,"UAB „Vijomeda“,Direktoriaus pavaduotoja",JOLITA    VAICKIENĖ,Kretinga,Aukštasis;VU;Ekonomika;1993,"turizmas, gamta, sportas, muzika, knygos",RADVILIŠKIS,Partija Tvarka ir teisingumas,lietuvė ,39,"anglų, rusų",Ne ,Neturiu 
Kretingos,1957-03-13,vedęs,Ne ,"laisvai samdomas ekspertas - konsultantas,",VYTAUTAS    ŠVANYS,Gedminų k.,"Magistratūra;Heriot-Watt universitetas, Edinburgas, Škotija;Naftos darbų inžinerija;1997;Aukštasis;Vilniaus universitetas;Inžinierius geologas - hidrogeologas;1981","Gamta, ekologija, skaitymas, kelionės, visuomenės mokslai",Plungė,Tautos vienybės sąjunga,lietuvis ,63,"rusų, anglų",Ne ,Neturiu 
Kretingos,1965-06-17,vedęs,Ne ,"UAB ""RINGESTA"",Generalinis direktorius",ALMANTAS    SKRUIBYS,Kretinga,Universitetinis;KPI;Inžinierius mechanikas;1988,"sportas, kelionės automobiliu, dviračiais",Plungės r. Alsėdžių mstl.,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,65,rusų,Ne ,Neturiu 
Kretingos,1960-09-14,vedęs,Ne ,Bedarbis,KĘSTUTIS    RUPULEVIČIUS,Bražuolės k.,Aukštasis;Lietuvos teisės universitetas;teisės magistras;2003;Aukštasis;Klaipėdos universitetas;režisūra;1987,"knygos, aktyvus poilsis, jojimas, darbas sode",Vilnius,Išsikėlė pats,lietuvis ,,rusų,Ne ,Neturiu 
Kretingos,1961-02-11,vedęs,Ne ,"UAB ""Jurutis"",direktorius",JURIJUS    PETROVAS,Klibių k.,Aukštasis;Kauno Politechnikos Institutas (KTU);Inžinierius sistemotechnikas;1985,"organizacinė ir politinė veikla, sportas, žvejyba, muzika",Klaipėda,Liberalų ir centro sąjunga,lietuvis ,51,"rusų, anglų, lenkų",Ne ,Neturiu 
Kretingos,1945-09-20,išsituokusi,Ne ,"Lietuvo radijo ir televizijos komisija,Komisijos narė, atstovauju LRS.",JANĖ    NARVILIENĖ,Padvarių k.,Aukštasis;Vilniaus valstybinis pedagoginis institutas;rusų kalbos ir literatūros mokytoja;1975,,"Ignalinos rajonas, Čiapiejų kaimas",Politinė partija „Sąjunga Taip“,lietuvė ,24,"vokiečių, rusų",Ne ,Neturiu 
Kretingos,1978-10-02,vedęs,Ne ,"Vilniaus m. III advokatų kontora,Advokatas",GIEDRIUS    MOZŪRAITIS,Vilnius,Aukštasis;Lietuvos teisės universitetas (dabar - Mykolo Romerio universitetas);Teisininkas;2001;Aukštasis;Lietuvos teisės universitetas (dabar - Mykolo Romerio universitetas);Teisininkas;1999,Šachmatai,Kaunas,Darbo partija,lietuvis ,54,"anglų, rusų",Ne ,Neturiu 
Kretingos,1952-08-18,vedęs,Ne ,"D.Kepenio Palangos sveikatos mokykla,direktorius",DAINIUS    KEPENIS,Palanga,Aukštasis magistrinis;LVKKI;Kūno kultūros dėstytojas;1974,"sportas, kelionės, informacinės technologijos",Klaipėda,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,14,"anglų, rusų",Ne ,Neturiu 
Kretingos,1966-06-14,vedęs,Ne ,"Individuali įmonė ""Grinoris"",vadybininkas",ARVYDAS    GRIGAITIS,Kretinga,Aukštasis universitetinis;Lietuvos sveikatos mokslų universitetas;veterinarijos gydytojas;1991,-,Elektrėnai,Krikščionių partija,lietuvis ,47,"rusų, vokiečių, anglų",Ne ,Neturiu 
Kretingos,1976-08-16,vedęs,Ne ,"LR Seimas,LR Seimo narys, ekonomikos komiteto pirmininkas",DAINIUS    BUDRYS,Vilnius,Magistras;Klaipėdos universitetas;verslo vadyba;2000;Bakalauras;Klaipėdos universitetas;ekonomika;1998,"naujų technologijų pritaikymas buityje, sportas (futbolas), kelionės, koncertai, teatras",Klaipėda,Lietuvos socialdemokratų partija,lietuvis ,83,"anglų, rusų, ispanų",Ne ,Neturiu 
Kretingos,1980-10-20,nevedęs,Ne ,"UAB ""Ruukki Lietuva"",Konstruktorius-inžinierius",DONATAS    BARTKUS,Klaipėda,Aukštasis;Klaipėdos universitetas;Statybos inžinerija;2003,"Žvejyba, nardymas, automobiliai, motociklai, atronomija, ekstremalus sportas",Klaipėda,Respublikonų partija,lietuvis ,60,"anglų, vokiečių, rusų",Ne ,Neturiu 
Kretingos,1975-09-16,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",VAIDOTAS    BACEVIČIUS,Vilnius,Aukštasis;Vilniaus universiteto Ekonomikos fakultetas;verslo vadyba ir administravimas;2004;Aukštasis;Vilniaus universiteto Teisės fakultetas;teisė;2000,"kelionės, skaitymas, teatras, kinas, sportas",Vilnius,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,41,"anglų, rusų",Ne ,Neturiu 
Skuodo  - Mažeikių,1957-11-14,vedęs,Ne ,Laikinai nedirbantis,ROMUALDAS    ŠLIOGERIS,Kaunas,Aukštasis;Rietavo TŪ technikumas;technikas-mechanikas;1987,"Astronomija, ekonomika",Telšiai,Žemaičių partija,lietuvis ,,rusų,Taip ,Neturiu 
Skuodo  - Mažeikių,1955-02-16,vedęs,Ne ,"Adomo Statkaus ūkininko ūkis,Ūkininkas",ADOMAS    STATKUS,Aleksandrijos k.,Aukštasis;Lietuvos žemės ūkio akademija;Agronomas;1977,,"Šauklių k., Mosėdžio sen., Skuodo r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,105,rusų,Ne ,Neturiu 
Skuodo  - Mažeikių,1949-11-11,vedęs,Ne ,"Skuodo rajono savivaldybė,administracijos direktorius",BRONISLOVAS    STASIULIS,Luknių k.,Aukštasis;Lietuvos veterinarijos akademija;zooinžinierius;1980,"žūklė, turizmas","Skuodo raj., Grūstės km.",Lietuvos socialdemokratų partija,lietuvis ,105,rusų,Ne ,Neturiu 
Skuodo  - Mažeikių,1949-09-03,išsituokusi,Ne ,"UAB KJKK „Bega“,juristė",ALDONA    STAPONKIENĖ,Klaipėda,Aukštasis;Vilniaus universitetas teisės fakultetas;teisininkė;1972,"kelionės, gamta, pramoginiai šokiai, šiaurietiškas vaikščiojimas, skaitymas",Varėnos  rajonas Salovartės kaimas,Partija Tvarka ir teisingumas,lietuvė ,26,"rusų, prancūzų",Ne ,Neturiu 
Skuodo  - Mažeikių,1959-01-06,našlė,Ne ,"UAB ""Kadastro centras"" Skuodo filialas,Administratorė",IRENA    SIMUTIENĖ,Skuodas,Aukštasis neuniversitetinis;Klaipėdos verslo ir technologijų kolegija;Buhalterio;2009,sportas,Pakalniškių k. Skuodo r.,Liberalų ir centro sąjunga,lietuvis ,83,rusų,Ne ,Neturiu 
Skuodo  - Mažeikių,1958-07-21,ištekėjusi,Ne ,"Skuodo raj. savivaldybės administracija,Švietimo skyriaus vyriausioji specialistė",AUDRONĖ    PITRĖNIENĖ,Skuodas,Magistras;Klaipėdos universitetas;Edukologija;2004;Aukštasis;Vilniaus valstybinis pedagoginis institutas;Biologijos ir žemės ūkio pagrindų mokytoja;1984,"Renginių scenarijų rašymas, renginių vedimas","Lenkimų k., Skuodo raj.",Darbo partija,lietuvė ,47,"rusų, vokiečių",Ne ,Neturiu 
Skuodo  - Mažeikių,1966-06-17,vedęs,Ne ,"Ūkininkė Dainora Miliauskienė,ūkio vadovas",ANTANAS    NAUJOKAS,Mažeikiai,Universitetinis;Maskvos naujasis teisės institutas;teisininkas;2005;Universitetinis;Lietuvos žemės ūkio universitetas;ekonomistas;1996,"medžioklė, galvijų auginimas",Kauno raj.,Politinė partija „Sąjunga Taip“,lietuvis ,16,rusų,Ne ,Neturiu 
Skuodo  - Mažeikių,1967-08-18,vedęs,Ne ,"Mažeikių vaikų muzikos m-la,mokytojas",KĘSTUTIS    DVARŽECKIS,Seda,Aukštasis neuniversitetinis;Šiaulių muzikos m-la;mokytojas;1986,"sportas, muzika",Šiauliai,Lietuvos socialdemokratų sąjunga,lietuvis ,44,rusų,Ne ,Neturiu 
Skuodo  - Mažeikių,1971-09-01,vedęs,Ne ,"Kauno Sakralinės muzikos mokykla,Direktorės pavaduotojas",JONAS    DAPŠAUSKAS,Kaunas,"Aukštasis;KU pedagogikos fakultetas;religijos mokslų magistras;2006;Aukštasis;KU menų fakultetas;chroro dirigentas;1996;Aukštesnysis;Klaipėdos S. Šimkaus muzikos m-kla;choro dirigentas, muzikos mokytojas;1991","religijotyra, filosofija, teologija, sociologija.",Skuodas,„Drąsos kelias“ politinė partija,lietuvis ,53,"anglų, rusų",Ne ,Neturiu 
Skuodo  - Mažeikių,1985-09-16,nevedęs,Ne ,"VŠĮ ,,Skuodo versli karta"",Direktorius",GEDIMINAS    ANUŽIS,Skuodas,Magistras;Mykolo Romerio universitetas;ES politika ir administravimas (viešasis administravimas);2010;Bakalauras;Klaipėdos universitetas;Socialinis ddarbas;2008;Vidurinis;Skuodo Bartuvos vidurinė mokykla;-----------;2004,"sportas, knygų skaitymas, dainavimas, teatras",Skuodas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,42,,Ne ,Neturiu 
Mažeikių,1963-10-22,ištekėjusi,Ne ,Nenurodė,DAIVA    ŠIDEIKIENĖ,Mažeikiai,Aukštesnysis;Kauno neakivaizdinis kooperacijos technikumas;Maisto prekių žinovė;1987,"									
											17. Visuomeninė veikla <b>Nenurodė",Mažeikiai,Išsikėlė pats,lietuvė ,,,Ne ,Neturiu 
Mažeikių,1962-01-21,vedęs,Ne ,"nedirbu,",VIRGINIJUS    SUNGAILA,Mažeikiai,Vidurinė mokykla;Naujosios Akmenės 3-oji vid. mpkykla;vid. išsilavinimas;1980,"poezija, poetika",Biržai,Demokratinė darbo ir vienybės partija,lietuvis ,20,rusų,Ne ,Neturiu 
Mažeikių,1960-09-19,vedęs,Ne ,"Mažeikių rajono savivaldybės administracija,Švietimo skyriaus vedėjas",APOLINARAS    STONKUS,Krakių k.,"Aukštasis;Vlniaus valstybinis pedagoginis institutas;istorijos, tarybinės teisės ir visuomenės mokslo mokytojas;1984",senienų rinkimas,"Maigių kaimas, Mažeikių raj.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,119,"vokiečių, rusų",Ne ,Neturiu 
Mažeikių,1972-04-14,ištekėjusi,Ne ,"VšĮ ,,MONA idėja"",Teisininkas",LINA    RIMKIENĖ,Mažeikiai,Aukštasis universitetinis;M.Riomerio universitetas;Teisė ir valdymas;2010;Aukštasis universitetinis;Klaipėdos universitetas;Vadyba ir verslo administravimas;2006;Aukštasis neuniversitetinis;Vilniaus kolegija;Programavimas;2004,"grožinė literatūra, mokymasis, renginių organizavimas, teatras",,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,60,"anglų, rusų",Ne ,Neturiu 
Mažeikių,1956-06-25,vedęs,Ne ,"UAB ""Finsaltas"",finansų konsultantas",PRANAS    NOREIKA,Mažeikiai,Aukštasis;LŽŪA;Ekonomistas- organizatorius;1995,"medžioklė, sportas, muzika",Mažeikiai,Lietuvos socialdemokratų sąjunga,lietuvis ,26,rusų,Ne ,Neturiu 
Mažeikių,1957-03-17,Nenurodė,Ne ,"Valstybinio socialinio draudimo fondo valdybos Mažeikių skyrius,Direktorė",LAIMA    NAGIENĖ,Mažeikiai,Aukštasis magistrinis;Kauno technologijos universitetas;Viešasis administravimas;2005;Aukštasis;Vilniaus valstybinis pedagoginis universitetas;Matematikos mokytoja;1978,"Sportas, turizmas, rankdarbiai.","Vainuto km., Šilutės raj.",Lietuvos socialdemokratų partija,lietuvė ,57,"rusų, anglų",Ne ,Neturiu 
Mažeikių,1960-04-07,išsituokusi,Ne ,"UAB ""Santarvės laikraštis"",vyr. redaktorė",AUDRONĖ    MALŪKIENĖ,Mažeikiai,Aukštasis;Vilniaus universitetas;žurnalistika;2010,"knygų skaitymas, kelionės",Mažeikių miestas,Politinė partija „Sąjunga Taip“,lietuvė ,23,"rusų, anglų",Ne ,Neturiu 
Mažeikių,1972-04-18,ištekėjusi,Ne ,"Garliavos pirminės sveikatos priežiūros centras,vaikų ligų gydytoja",AURELIJA    GURSKIENĖ,Jonučių k.,Aukštasis;Kauno medicinos universitetas;gydytoja;1999;Vidurinis;Garliavos vidurinė m-kla;mokinė;1990,"skaitymas, kelionės, krepšinis",Vilnius,„Drąsos kelias“ politinė partija,lietuvė ,17,"lietuvių, anglų, rusų, lenkų",Ne ,Neturiu 
Mažeikių,1974-11-03,išsituokęs,Ne ,"UAB Vegastel,direktorius",VYGANTAS    GROSS,Santeklių k.,Aukštasis universitetinis;KTU cheminės technologijos fakultetas;Chemijos inžinerija;2002;Aukštesnysis;Plungės statybos technikumas;Pastatų ir statinių statyba ir eksploatavimas;1995,"sportas, fotografija, literatūra, muzika",Mažeikiai,Liberalų ir centro sąjunga,vokietis ,82,"rusų, anglų",Ne ,Neturiu 
Mažeikių,1947-01-06,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",STANISLOVAS    GIEDRAITIS,Vilnius,Aukštasis;Lietuvos veterinarijos akademija;zootechnikos su aukštuoju mokslu;1971,"sportas, žvejyba","Pavašakio k., Inturės sen., Molėtų raj.",Išsikėlė pats,lietuvis ,,"rusų, lenkų",Ne ,Neturiu 
