apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Dainų,1968-05-16,nevedęs,Ne,"AB Lietuvos Pašto Šiaulių regiono Pasiuntinių pašto departamentas,specialistas",AIDAS    GRICIUS,Šiauliai,Aukštasis universitetinis;Kauno technologijos universitetas;mašinų gamybos technologijos inžinierius;1991,"felinologija, kinologija",Šiauliai,Respublikonų partija,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1955-10-24,išsituokusi,Ne,"UAB ""SDG kodas"",Marijampolės skyriaus vadovė",DANGUOLĖ    GASILIAUSKIENĖ,Netičkampio k.,Vidurinis;Kapsuko 4-oji vidurinė mokykla;1973,"kelionės, kulinarija, šokiai",Marijampolė,Respublikonų partija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Jonavos,1976-10-31,ištekėjusi,Ne,"-,-",RŪTA    ZIENIENĖ,Kaunas,"Nebaigtas aukštasis;Kauno technologijos universitetas, Ekonomikos fakultetas;Ekonomika","Literatūra, kelionės",Kaunas,Respublikonų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Širvintų - Vilniaus,1968-12-16,vedęs,Ne,"Vilniaus energija,vyriausias energijos gamybos mašinistas",ALVYDAS    AUGUSTINAITIS,Vilnius,Aukštesnysis;Vilniaus politechnikumas;Pramonės šiluminiai įrengimai;1989,"sportas, kelionės po Lietuvos įžymias vietas","Vidiškių km., Ukmergės rajonas",Respublikonų partija,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Kauno kaimiškoji,1947-11-19,išsituokusi,Ne,"Kauno technologijos universitetas,Docentė",DAINORA    GRUZDIENĖ,Akademijos mstl.,Aukštasis universitetinis;Kauno technologijos universitetas;Inžinierė-technologė;1970,"Tautinis menas, klasikinė muzika, baletas, opera","Ukmergės raj., Siesikų mstl.",Respublikonų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Dzūkijos,1963-09-22,vedęs,Ne,"Nuosavas gėlių bei dekoratyvinių augalų ūkis,Ūkininkas",GINTARAS    GRIGARAVIČIUS,Didžiasalio k.,Profesinės studijos;Vilniaus 31-oji technikos mokykla;Mechaninio surinkimo darbų šaltkalvis;1982,Gėlių auginimas,Vilnius,Respublikonų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1947-03-15,ištekėjusi,Ne,"UAB ""Audlita"",Direktorė-auditorė",JOLANDA    PETKUVIENĖ,Vilnius,"Aukštasis universitetinis;Vilniaus universitetas, Ekonomikos fakultetas;Ekonomistė;1970","Alpinizmas, slalomas, kelionės",Kaunas,Respublikonų partija,lietuvė ,,"anglų, rusų, lenkų",Ne,Neturiu
Molėtų - Švenčionių,1964-06-12,vedęs,Ne,"UAB Neįgaliųjų soc. įmonė ""Ūlos juvelyrų studija"",Direktorius",PAULIUS    ZABIELSKAS,Vilnius,Aukštasis;VISI (VGTU);AT (Automobiliai ir autoūkis);1987,"sportas, sodininkystė, bitininkystė, kelionės .",Marijampolė,Respublikonų partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Vilniaus - Trakų,1962-03-09,išsiskyręs,Ne,"UAB ""Ekolinas"",Transporto direktorius",JONAS    SADOVSKIS,Naujojo Lentvario k.,Aukštesnysis;Elektrėnų energetikų mokykla;Energetikas;1980,"Sportas, kelionės, muzika, teatras","Naujojo Lentvario k., Lentvario sen., Trakų r. sav.",Respublikonų partija,lenkas ,,"lenkų, rusų, prancūzų",Ne,Neturiu
Alytaus,1951-08-28,išsituokusi,Ne,"Daugiabučių namų bendrijos,Administratorė",REGINA    MILIAUSKIENĖ,Alytus,Spec. vidurinis;Kauno politechnikos technikumas;Statybos technikė;1972,Sodininkystė,Alytaus raj.,Respublikonų partija,lietuvė ,,"rusų, vokiečių",Ne,Neturiu
Tauragės,1968-06-24,vedęs,Ne,"UAB ""Spainetos prekybos sistema"",Salono vadovas",EDIS    BUDGINAS,Tauragė,Aukštasis universitetinis;Šiaulių pedagoginis institutas;Braižybos-dailės darbų mokytojas;1992,"Aktyvus laisvalaikis, sportas, fotografija, kūrybinė veikla",Tauragė,Respublikonų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Nevėžio,1967-06-26,vedęs,Ne,"UAB Rivilta,Direktorius-pardavėjas",RIMANTAS    NARKŪNAS,Panevėžys,Aukštasis neuniversitetinis;Panevėžio politechnikumas;Technikas-elektrikas;1986,"Sportas, numizmatika, muzika",Panevėžys,Respublikonų partija,lietuvis ,,rusų,Ne,Neturiu
Centro,1972-07-26,išsituokusi,Ne,"Kauno jaunimo mokykla,psichologė",OKSANA    SLAPŠIENĖ,Dievogalos k.,Aukštasis magistrinis;VDU;Psichologė;2011,sportas,Vilnius,Respublikonų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Saulės,1968-10-18,vedęs,Ne,"UAB ""A&amp;J Real Estate"",Direktorius",ARTŪRAS    POVILAITIS,Gilužių k.,"Aukštesnysis;Mažeikių politechnikos mokykla, Viekšnių skyrius;Plataus profilio mechanizatorius;1986","Žvejyba, informacinės technologijos",Šiauliai,Respublikonų partija,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1958-04-08,ištekėjusi,Ne,"VšĮ Greitoji medicinos pagalbos stotis,bendruomenės slaugytojas",VIOLETA    SEILIUVIENĖ,Vilnius,Aukštasis;Vilniaus kolegijos sveikatos priežiūros fakultetas;Bendruomenės slaugytoja;2008;Aukštesnysis;Šiaulių medicinos mokykla;Medicinos felčeris;1979,"kelionės, žmogaus teisių gynyba",Panevėžys,Respublikonų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Kauno - Kėdainių,1972-06-18,ištekėjusi,Ne,"UAB EKSPARAS,Pardavimų vadovė",AUDRONĖ    GIGIENĖ,Kaunas,Aukštasis;LKKI;Kūno kultūros mokytoja;1991,"kelionės, ekstremalios pramogos, kulinarija",Kaunas,Respublikonų partija,lietuvė ,,"anglų, rusų, lenkų",Ne,Neturiu
Panemunės,1952-03-18,našlė,Ne,"Kauno miesto savivaldybės Vinco Kudirkos viešoji biblioteka,Ryšių su visuomene ir kultūros renginių organizatorė, projektų vadovė",DALĖ    POŠKIENĖ,Kaunas,Aukštasis universitetinis;Vilniaus universitetas;Bibliotekininkystė-bibliografija;1979,"Literatūra, teatras, dailė, floristika, klasikinė muzika",Kėdainių raj.,Respublikonų partija,lietuvė ,,"anglų, rusų, lenkų",Ne,Neturiu
Antakalnio,1953-03-04,vedęs,Ne,"-,-",MINDAUGAS    VALKIŪNAS,Vilnius,Aukštasis universitetinis;Vilniaus Gedimino technikos universitetas;Inžinierius-statybininkas;1976,Sodininkystė,"Dusetų mstl., Zarasų raj.",Respublikonų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Kaišiadorių - Elektrėnų,1969-08-11,ištekėjusi,Ne,"Saugomų teritorijų tarnyba prie Aplinkos ministerijos,vyr. projektų koordinatorė",VIOLETA    GEMBICKA,Elektrėnai,Aukštasis;Lietuvos Teisės universitetas;teisė;2001,aktyvus poilsis,Trakai,Respublikonų partija,lenkė ,,"lenkų, rusų, anglų",Ne,Neturiu
Anykščių - Kupiškio,1949-01-06,nevedęs,Ne,"Pensininkas,-",LEONAS    ALESIONKA,Dembavos k.,"Aukščiausio lygio valstybės tarnautojų mokymai;Lietuvos viešojo administravimo institutas;Valstybės tarnautojas;2004;Aukščiausio lygio valstybės tarnautojų mokymai;Lietuvos Respublikos Audito, apskaitos ir turto vertinimo institutas;Atestuotas vidaus auditorius;2002;Aukštasis;Vilniaus universitetas;Gydytojas;1972","Medžioklė, kelionės, gamta.",Švenčionys,Respublikonų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1942-10-01,vedęs,Ne,"Mykolo Riomerio universitetas,Profesorius",ALFONSAS    VAIŠVILA,Saldenės k.,"Aukštasis universitetinis;Vilniaus universitetas;Habilituotas socialinių mokslų (teisės) daktaras;2000;Aukštasis universitetinis;Vilniaus universitetas;Humanitarinių mokslų (filosofijos) daktaras;1977;Aukštasis universitetinis;Vilniaus universitetas, Teisės fakultetas;Teisė;1970",Bukinistika,"Raseinių raj., Šiluva, Zbarų k.",Respublikonų partija,lietuvis ,,"vokiečių, rusų",Ne,Neturiu
Senamiesčio,1956-10-14,išsituokusi,Ne,"UAB Vaisingumo centras,Direktorė, gydytoja akušerė-ginekologė",GRAŽINA    BOGDANSKIENĖ,Vilnius,Aukštasis universitetinis;Kauno medicinos akademija;Gydytoja akušerė-ginekologė;1981,"Fotografija, muzika, kalnų slidinėjimas, buriavimas",Panevėžys,Respublikonų partija,lietuvė ,,"anglų, rusų, danų, ispanų",Ne,Neturiu
Daugiamandatė,1985-03-21,netekėjusi,Ne,"Ingos Černiūtės ūkis,savininkė",INGA    ČERNIŪTĖ,Papilių k.,aukštasis universitetinis magistras;Lietuvos žemės ūkio universitetas;Ekologija/ aplinkotyra;2009,"gamta, kelionės, knygos",Kupiškis,Respublikonų partija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1942-06-08,nenurodė,Ne,"LR Seimo kanceliarija,LR Seimo nario Valdemaro Valkiūno padėjėja - sekretorė",DANUTĖ    MARTINKĖNIENĖ,Biržai,Aukštasis;Šiaulių pedagoginis institutas;Pradinių klasių mokytoja;1970,Literatūra,"Biržų raj., Kilučių k.",Respublikonų partija,lietuvė ,,rusų,Ne,Neturiu
Ukmergės,1946-01-01,vedęs,Ne,"Lietuvai pagražinti draugija,Valdybos pirmininkas",JUOZAS    DINGELIS,Vilnius,Aukštasis;Lietuvos žemės ūkio universitetas;Miškų ūkio inžinierius;1975,"Meno saviveikla, istorija, sportas","Varėnos raj., Valkininkų sen., Čižiūnų k.",Respublikonų partija,lietuvė ,,"rusų, vokiečių, lenkų",Ne,Neturiu
Daugiamandatė,1940-08-20,vedęs,Ne,"Pensininkas,-",STASYS    DANIUS,Padūmio k.,Aukštasis;Lietuvos veterinarijos akademija;Mokslinis zootechnikas;1963,"bitininkystė, žvejyba","Šaukėnų k., Tauragės raj.",Respublikonų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Biržų - Kupiškio,1959-08-26,vedęs,Ne,"LR Seimas,LR Seimo narys, Ekonomikos komiteto narys, Europos reikalų komiteto narys.",VALDEMARAS    VALKIŪNAS,Biržai,aukštasis universitetinis magistras;Riga Teacher Training and Educational Manage Acade (Rygos pedagogikos ir edukacijos vadybos aukštoji mokykla);Praktinis psichologas;2007,"Knygos, muzika, kelionės",Klaipėda,Respublikonų partija,lietuvis ,,"rusų, latvių, anglų",Ne,Neturiu
Lazdynų,1959-09-22,vedęs,Ne,"Vilniaus m. savivaldybė,Mero pavaduotojas",JONAS    PINSKUS,Vilnius,Aukštasis;VU;Ekonomistas;1985,"Medžioklė, žvejyba, sportas","Kuršėnai, Šiaulių raj.",Darbo partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1967-06-11,vedęs,Ne,"""BTA INSURANCE COMPANY"" SE filialas Lietuvoje,Prienų KAC vadovas",AUDRIUS    BANIONIS,Prienai,Aukštasis universitetinis;Kauno technologijos universitetas;Energetikos vadyba;2009;Aukštesnysis;Alytaus politechnikumas;Šaldymo įrengimai;1991,"Sodininkystė, chorinis dainavimas",Prienai,Darbo partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1981-05-17,netekėjusi,Ne,"UAB ""Verslo valdymo konsultacijos"",Generalinė direktorė",SILVINIJA    SIMONAITYTĖ,Vilnius,Aukštasis neuniversitetinis;Mykolo Romerio universitetas;Teisė ir valdymas;2012;Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Socialiniai mokslai;2008,"Kelionės, tapyba",Pasvalys,Darbo partija,lietuvė ,,"rusų, prancūzų",Ne,Neturiu
Daugiamandatė,1969-09-29,vedęs,Ne,"UAB ""Megmalit"",Tech. direktorius",MYKOLAS    ZALUNSKIS,Mažeikiai,Aukštasis;Klaipėdos unniversitetas;Chemijos inžinierius;2000;Aukštasis;Žemės ūkio akademija;Mokslinis agronomas;1992,"Sportas, muzika, kelinės","Novosibirsk, Rusija",Darbo partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1940-08-20,nevedęs,Ne,"UAB ""Vedos transportas"",Direktorius",JURGIS    MIKAILA,Vilnius,Vilniaus m. savivaldybės tarybos narys; - ,Auto sportas,Prienai,Darbo partija,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1986-04-24,Nenurodė,Ne,",",IVETA    SLABOŠEVIČIŪTĖ,Zujūnų k.,Aukštasis;Vilniaus universitetas;Teisė,Automobilių sportas,Vilnius,Darbo partija,lietuvė ,,anglų,Ne,Neturiu
Daugiamandatė,1960-03-22,išsituokusi,Ne,"UAB ""Naujininkų valda"",Direktorė",RITA    NAUDUŽIENĖ,Vilnius,Aukštasis;Vilniaus Pedagoginis universitetas;Socialiniai mokslai;2007;Aukštesnysis;Elektromechanikos technikumas;Technikė;1981,"Knygos, dailė","Mikočių k., Ukmergės raj.",Darbo partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1980-02-24,vedęs,Ne,"UAB ""Geodeziniai matavimai"",Direktorius",ARVYDAS    SABOCKIS,Vilnius,Magistras;VGTU;Matavimų inžinerija;2004;Aukštasis;VGTU;Matavimų inžinerija;2002,"Kelionės, žvejyba, šeima",Kėdainiai,Darbo partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1981-04-23,Nenurodė,Ne,"UAB ""Matavimo studija"",Direktoriaus pavaduotojas",TOMAS    URBANAVIČIUS,Vilnius,Aukštasis;Vilniaus statybos ir dizaino kolegija;Inžinierius;2004;Aukštesnysis;Vilniaus aukštesnioji statybos mokykla;Jaunesnysis inžinierius;2002,"Kelionės, piešimas",Vilnius,Darbo partija,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1945-07-21,našlys,Ne,"UAB ""Algiada"",direktorius",ALGIRDAS    BELEVIČIUS,Vilnius,Aukštasis;Kauno valstybinis kūno kultūros institutas;Fizinio lavinimo dėstytojas;1983,"tinklinis, žvejyba, sodyba",Kaunas,Darbo partija,lietuvis ,,"rusų, anglų, lenkų",Ne,Neturiu
Daugiamandatė,1971-12-30,išsiskyręs,Ne,"UAB ""VAATC"",Bendrųjų reikalų tarnybos vadovas",ŽILVINAS    PUTRAMENTAS,Vilnius,Aukštasis;LKKA;Verslo vadyba ir administravimas;2005,,"Suostų k., Biržų raj.",Darbo partija,lietuvis ,,"anglų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1955-07-19,našlė,Ne,"Klaipėdos ""Nykštuko"" mokykla - darželis,Vyr. buhalterė",VALENTINA    KOZLOVSKAJA,Klaipėda,Aukštasis;Vilniaus valstybinis universitetas;Ekonimistė;1977,"Pėsčiųjų dviračių ir kitos turizmo rūšys, orientavimosi sportas, skaitymas","Priekulė, Klaipėdos raj.",Darbo partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1943-04-23,vedęs,Ne,"Asociacija (sporto klubas) ""Mileniumas"",Prezidentas",VALERIJUS    LEGATAS,Vilnius,Aukštasis;Vilniaus universitetas;Radiofizikas;1965,"Poezija, sodininkystė, eilių rašymas","Volgogradas, Rusija",Darbo partija,žydas  ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1974-12-02,ištekėjusi,Ne,"VĮ Klaipėdos valstybio jūrų uostų direkcija,Rinkodaros specialistė",IRINA    NOVIKOVA,Klaipėda,Magistras;MRU;Mokeščių admin.;2007;Aukštasis;Klaipėdos universitetas;Vadyba;2005;Aukštesnysis;Klaipėdos medicinos mokykla;Med. sesuo;1995,"Tenisas, kelionės",Klaipėda,Darbo partija,rusė ,,anglų,Ne,Neturiu
Daugiamandatė,1966-12-18,išsiskyręs,Ne,"UAB ""Akseleracija"",Direktorius",KASTYTIS    MASALSKAS,Kaunas,Aukštasis;Kauno politechnikos institutas;Inžinierius - ekonomistas;1990,"Lauko tenisas, fotografija, slidinėjimas, kelionės",Kaunas,Darbo partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1977-08-24,partnerystė,Ne,"Kauno raj. savivaldybės administracija,Mero patarėja kolegijai",AUŠRA    DEGUTYTĖ,Girionių k.,Magistras;LŽŪU;Darbų ir aplinkos apsaugos vadyba;2001;Aukštasis;LŽŪU;Žemės ūkio inžinerijos vadyba;1999,"Sportas, muzika, šokiai, literatūra, rankdarbiai",Kaunas,Darbo partija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1960-02-06,vedęs,Ne,"UAB ""Vibreka"",Direktorius",VIRGINIJUS    VARANAVIČIUS,Varėna,Aukštasis;VGTU;Pramonė - civilinė statyba;1989,,"Kamorūnų k., Varėnos raj.",Darbo partija,lietuvis ,,"rusų, prancūzų",Ne,Neturiu
Daugiamandatė,1954-05-12,išsiskyręs,Ne,"UAB ""Lanreta"",Kokybės vadybininkas",SERGEJUS    PETUCHAS,Vilnius,Aukštasis;S. Peterburgo politologinis institutas;Politologas;1991,"Sportas, gamtos mylėtojas, ekspertas - kinologas",Vilnius,Darbo partija,ukrainietis (-ė) ,,"rusų, lenkų, ukrainiečių, baltarusų",Ne,Neturiu
Šilainių,1970-09-21,vedęs,Ne,"Individuali veikla,Sportininkas",SAULIUS    GIRDAUSKAS,Kaunas,Aukštasis;VGTU;Transporto mašinos ir įrengimai;2004,"Automobilių sportas, slidinėjimas",Kaunas,Darbo partija,lietuvis ,,"anglų, rusų, lenkų",Ne,Neturiu
Daugiamandatė,1958-01-31,ištekėjusi,Ne,"Vilniaus m. savivaldybė,Tarybos narė",NATALJA    ŠLIACHTIČ,Vilnius,Aukštasis;Vilniaus universitetas;Biochemija;1980,"Kelionės, menas",Vilnius,Darbo partija, ,,"rusų, anglų, prancūzų",Ne,Neturiu
Daugiamandatė,1952-11-03,išsituokęs,Ne,"Valstybinio socialinio draudimo fondo valdybos Panevėžio skyrius,Teisės ir personalo skyriaus vedėja",GALINA    KUZMIENĖ,Panevėžys,Aukštasis universitetinis;Vilniaus valstybinis V. Kapsuko universitetas;Teisė;1978,"Literatūra, teatras",Panevėžys,Darbo partija,gruzinė ,,"rusų, vokiečių, gruzinų",Ne,Neturiu
Daugiamandatė,1967-04-29,Nenurodė,Ne,"UAB ""Verslo teisė"", tarptautinės kompanijos ""Verslas Europoje"",T. konsultantė; atstovė Baltijos šalims",ODETA    ŽERLAUSKIENĖ,Skuodas,Aukštasis universitetinis;Psichologijos akademija;Psichologas;2010;Aukštasis;MRU;Saviv. admin. ir teisė;2007;Aukštasis;Šiaulių pedagoginis universitetas;Edukologija - psichologija;1993;Aukštesnysis;Kauno prekybos mokykla;Pardavimų vadyb.;1986,"Kelionės, sportas",Skuodas,Darbo partija,lietuvė ,,"rusų, anglų, vokiečių",Ne,Neturiu
Daugiamandatė,1975-07-28,vedęs,Ne,"UAB ""Pylimo pirtis"",Direktorius",VIAČESLAV    ŽDANOVIČ,Motiejūnų k.,Aukštasis;MNJI;Teisininkas;2007,Sportas,"Rokantiškių k., Vilniaus raj.",Darbo partija,lenkas ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1956-11-19,vedęs,Ne,"Zarasų savivaldybės administracija,Direktorius",VYTAUTAS    SEKONAS,Zarasai,Aukštasis;Vilniaus inžinierinis statybos institutas;Inžinierius - geodezininkas;1980,"Žvejyba, medžioklė","Sekonų kaimas, Ignalinos raj.",Darbo partija,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1979-11-15,vedęs,Ne,"Individuali veikla,",VALDEMAR    GEDRIS,Didžiųjų Kabiškių k.,Aukštesnysis;Olštyno technologijos akademija;Technologas;2000,"Sportas, kelionės",Didžiosios Kabiškės,Darbo partija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1964-01-15,ištekėjusi,Ne,"UAB ""Almeida"",Finansų direntorė",SNIEGUOLĖ    VICHROVIENĖ,Miklusėnų k.,Alytaus raj. savivaldybės tarybos narė; - ,Knygų bei ekonominės - finansinės literatūros skaitymas,Kaunas,Darbo partija,lietuvė ,,"rusų, lenkų, anglų",Ne,Neturiu
Daugiamandatė,1963-05-05,ištekėjusi,Ne,"Vilniaus sutrikusio vystimosi kūdikių namai,Auklėtoja",AUDRĖ    PREIKŠAITIENĖ,Kaišiadorys,Aukštasis;Vilniaus edukologijos universitetas;Edukologija;2012;Aukštasis;Vilniaus pedagoginis universitetas;Psichologija;2009;Aukštasis;Vilniaus pedagoginis universitetas;Lietuvių filologija;1997,"Sveika gyvensena, mokslinis literatūros studiavimas",,Darbo partija, ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1956-10-27,ištekėjusi,Ne,"Individualios veiklos pažyma, draudimo paslaugos,",LAIMUTĖ    KAČERAUSKIENĖ,Mažeikiai,Aukštasis neuniversitetinis;Vakarų Lietuvos Verslo kolegija;Verslo įmonių administratorius;2007;Aukštesnysis;Vilniaus žemės ūkio technikumas;Buhalteris;1982,"Politika, muzika, psichologija",Akmenė,Darbo partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1957-04-26,Nenurodė,Ne,",",RIMAS    BERTAŠIUS,Valpainių k.,,,,Darbo partija, ,,,Ne,Neturiu
Daugiamandatė,1974-04-10,vedęs,Ne,"Klaipėdos raj. savivaldybės administracija,Viešosios tvarkos skyriaus vedėjas",EDGARAS    KUTURYS,Būbliškės k.,Aukštasis;Lietuvos policijos akademija;Policijos valdininkas;1995,"Sportas, medžioklė","Būbliškės kaimas, Šilutės raj.",Darbo partija,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1944-02-28,išsituokęs,Ne,"Europos Parlamento narys V. Uspaskich,Asistentas",ANTANAS    PUODYS,Kretinga,Aukštasis;Minsko aukštoji VRM mokykla;Teisė;1990,Meninis medžio apdirbimas,,Darbo partija, ,,rusų,Ne,Neturiu
Daugiamandatė,1954-05-10,vedęs,Ne,"Rodarta, D. Zubielienės IĮ,Komercijos direktorius",ALGIRDAS    GRICIUS,Raseiniai,"Aukštasis;Šiaulių universitetas;Viešasis administarvimas;2005;Aukštasis;Vilniaus universitetas;Istorikas, Istorijos ir visuomenės mokslų dėstytojas;1977","Turizmas, žvejyba, kelionės, grožinė literatūra","Paraseinio k., Raseinių raj.",Darbo partija,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1978-04-14,nevedęs,Ne,"UAB ""Elektrėnų komunalinis ūkis"",Atliekų ir teritorijų tvarkymo padalinio vadovas",VAIDAS    RATKEVIČIUS,Elektrėnai,Magistras;Vilniaus teisės ir verslo akademija;Verslo teisė;2011;Aukštasis;Vilniaus teisės ir verslo kolegija;Verslo teisė;2007;Aukštesnysis;Kauno aukštesnioji technikos mokykla;Susisiekimo kelių st.;1999,"Krepšinis, pašto ženklai, kelionės","Palėpės k., Deltuvos sen., Ukmergės raj.",Darbo partija,lietuvis ,,"rusų, vokiečių, anglų, ispanų",Ne,Neturiu
Daugiamandatė,1970-08-08,vedęs,Ne,"Vilniaus m. centrinė poliklinika,Gyd. radiologas",MANFREDAS    ŽYMANTAS,Ignalina,Aukštasis;VU;Gyd. radiologas;2012;Aukštasis;KMU;BPG;2001;Aukštasis;KMU;Gydytojas;1998;Aukštesnysis;Šiaulių medicinos mokykla;Med. sesuo;1998,,Kėdainiai,Darbo partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1973-05-07,vedęs,Ne,"UAB ""Norvainė"",Direktorius",OVIDIJUS    URBANAVIČIUS,Samylų k.,Aukštasis;VDU;Darbo ekonomika;1996,"Sportas, kelionės, muzika",Kaunas,Darbo partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1962-05-02,Nenurodė,Ne,",",VYTAUTAS    KILČIAUSKAS,Pakruojis,,,,Darbo partija, ,,,Ne,Neturiu
Daugiamandatė,1961-05-11,vedęs,Ne,"Nacionalinė mokėjimo agentūra prie Ž.Ū.M kontrolės departamentas Klaipėdos skyrius,Vyr. specialistas (valstybės tarnautojas)",JUOZAS    GIRČYS,Klaipėda,Magistras;Lietuvos ūkio universitetas;Ekonominė politika;2006;Aukštasis;Lietuvos ūkio universitetas;Mokslinis agronomas;1990,"kelionės, poilsis gamtoje, važinėjimas dviračiais",Šilalės raj.,Darbo partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1954-02-20,vedęs,Ne,"Marijampolės savivaldybė,Administracijos direktorius",METAS    RAŽINSKAS,Triobiškių k.,Aukštasis universitetinis;Vilniaus inžinerinis statybos institutas;Inžinierius - sattybininkas;1982;Aukštasis;Vilniaus statybos;Technikas - geodezininkas;1972,"Žvejyba, medžioklė, buriavimas, slidinėjimas","Šarkyčios k., Liulavo sen., Kalvarijos sav.",Darbo partija,lietuvis ,,"rusų, lenkų, anglų",Ne,Neturiu
